,Unnamed: 0,id,full_name,prefix,pdes,class,diameter,diameter_sigma,albedo,rot_per,GM,BV,UB,IR,e,a,q,i,moid,spec_B,spec_T,dv,dv2
9562,630113,bK13U05N,       (2013 UN5),,2013 UN5,AMO,,,,,,,,,0.2963234944162713,1.692559642315074,1.191014454596317,18.0760571376119,0.203727,,,7.845757000000001,7.8283475190667975
9563,630114,bK13U05O,       (2013 UO5),,2013 UO5,AMO,,,,,,,,,0.4309413247232111,2.213346286141571,1.259523905520523,5.070148184545242,0.275938,,,6.9319690000000005,6.874905370877749
9564,630115,bK13U05P,       (2013 UP5),,2013 UP5,AMO,,,,,,,,,0.3346949081328918,1.686244757350242,1.121867223199332,14.018336019984224,0.13061,,,6.815776,6.598292466236766
9565,630116,bK13U05Q,       (2013 UQ5),,2013 UQ5,APO,,,,,,,,,0.5452312816812642,2.165128354941311,0.9846326469722126,2.8330680414991782,0.0130605,,,6.061899,6.0454482314129185
9566,630161,bK13U08P,       (2013 UP8),,2013 UP8,APO,,,,,,,,,0.6174263358555228,2.538425902741128,0.9711348987709256,47.77045215862639,0.036887300000000005,,,15.501357,17.374476662561158
9567,630162,bK13U08Q,       (2013 UQ8),,2013 UQ8,APO,,,,,,,,,0.5062353687648558,1.855348971725853,0.9161057008367198,0.4644787321796036,0.00512106,,,5.873828,5.586359573692398
9568,630163,bK13U08R,       (2013 UR8),,2013 UR8,AMO,,,,,,,,,0.5945118386733382,2.809170492842143,1.1390853779956729,3.505992525492061,0.141268,,,7.077916,7.398239623831231
9569,630164,bK13U08S,       (2013 US8),,2013 US8,AMO,,,,,,,,,0.2664152913057918,1.402057687292378,1.028528080104854,4.731439892328998,0.033245599999999986,,,4.790387,3.746277843856113
9570,630177,bK13U09G,       (2013 UG9),,2013 UG9,AMO,,,,,,,,,0.4856842572143243,2.171775266147246,1.116978209172079,5.725710296079661,0.121554,,,6.493749,6.474111238800026
9571,630178,bK13U09H,       (2013 UH9),,2013 UH9,AMO,,,,16.3,,,,,0.5974528284603936,2.579826404710773,1.0385018222795128,13.07518058126997,0.0502604,,,7.592614999999999,8.052241556520066
9572,630179,bK13U09J,       (2013 UJ9),,2013 UJ9,APO,,,,,,,,,0.5678816515773135,2.248291504752537,0.9715280118064228,6.3130402931969645,0.0108449,,,6.475808,6.57929487948586
9573,630180,bK13U09K,       (2013 UK9),,2013 UK9,APO,,,,,,,,,0.4931364741461597,1.915002702821168,0.9706450219715712,7.119737301226264,0.0225672,,,6.060843,5.9085575778023705
9574,630181,bK13U09L,       (2013 UL9),,2013 UL9,AMO,,,,,,,,,0.5554450570782645,2.475836297920098,1.1006452641054298,10.26810554457932,0.108624,,,7.222617,7.526158697948921
9575,630182,bK13U09M,       (2013 UM9),,2013 UM9,APO,,,,,,,,,0.2461656930851284,1.21324758290165,0.9145876507728083,2.9325073979546485,0.0185996,,,4.77554,3.3691220603166014
9576,630197,bK13U10G,       (2013 UG10),,2013 UG10,AMO,,,,,,,,,0.5857410503004201,2.587481514698933,1.0718873746462578,14.9162648941828,0.0957573,,,7.8948649999999985,8.415980078011716
9577,630199,bK13U10J,       (2013 UJ10),,2013 UJ10,AMO,,,,,,,,,0.5910797228486446,2.593199656812311,1.06041192237249,3.561864579243453,0.0734067,,,6.688139,6.9257738942516145
9578,630210,bK13U10V,       (2013 UV10),,2013 UV10,AMO,,,,,,,,,0.4637367135094866,2.058016678312591,1.1036387875642,6.999348733254965,0.17243,,,6.402107,6.319689708802203
9579,630222,bK13U11V,       (2013 UV11),,2013 UV11,AST,,,,,,,,,0.3297830975661605,4.661906059135342,3.1244882383912365,9.860481767899683,2.13272,,,11.046977,11.736300046059164
9580,630265,bK13U14X,       (2013 UX14),,2013 UX14,AMO,,,,,,,,,0.5336746926061807,2.330127672051348,1.086597502936189,7.1998829590698215,0.10379,,,6.723705000000002,6.862987238974044
9581,630275,bK13V00K,       (2013 VK),,2013 VK,APO,,,,,,,,,0.2984326421257939,1.3930285078434093,0.977303329691148,22.884787971491622,0.030996,,,8.212113,8.278759956428114
9582,630276,bK13V00L,       (2013 VL),,2013 VL,APO,,,,,,,,,0.2890823834338002,1.1817558276292228,0.8401310363413844,7.515134982023442,0.00455266,,,5.7339769999999985,4.512425146885096
9583,630305,bK13V02G,       (2013 VG2),,2013 VG2,APO,,,,,,,,,0.6589533720685713,2.605419402599191,0.8885695016035715,5.816089302091389,0.00735046,,,7.102988000000002,7.41961915805455
9584,630306,bK13V02H,       (2013 VH2),,2013 VH2,APO,,,,,,,,,0.597830942399032,2.486354328418622,0.9999347771222048,3.822260420011456,0.017931799999999998,,,6.508972,6.7089077762621745
9585,630307,bK13V02J,       (2013 VJ2),,2013 VJ2,AMO,,,,3.8,,,,,0.2800123206563729,1.5454480507999742,1.112703555641605,38.324441689443496,0.14118599999999998,,,13.315525,14.422359286016668
9586,630308,bK13V02K,       (2013 VK2),,2013 VK2,AMO,,,,,,,,,0.4969589125498551,2.373018127817924,1.193725619556435,3.935860737395681,0.200201,,,6.8501059999999985,6.92215919911107
9587,630309,bK13V02L,       (2013 VL2),,2013 VL2,AMO,,,,,,,,,0.6024847653362151,2.933593123653261,1.166147958957092,14.46897681573612,0.190442,,,8.256851,8.875870443105121
9588,630310,bK13V02M,       (2013 VM2),,2013 VM2,APO,,,,,,,,,0.4551565964662415,1.853765256954894,1.010011771951937,7.290879385496446,0.031597900000000005,,,5.88499,5.65219778730606
9589,630339,bK13V04M,       (2013 VM4),,2013 VM4,AMO,,,,,,,,,0.2543614332934392,1.670240630317835,1.245395829645253,18.7141146226709,0.36547,,,8.19888,8.162044529260921
9590,630340,bK13V04N,       (2013 VN4),,2013 VN4,AMO,,,,,,,,,0.5180017733599811,2.471298582020895,1.191161534032065,17.785739992747622,0.222995,,,8.44266,8.998453296827753
9591,630341,bK13V04O,       (2013 VO4),,2013 VO4,APO,,,,,,,,,0.3576785907700223,1.55502080458325,0.9988231545818468,4.379160178982652,0.0277081,,,5.019951,4.298123848416292
9592,630342,bK13V04P,       (2013 VP4),,2013 VP4,AMO,,,,,,,,,0.609715370731543,2.623220711441304,1.023802722854207,3.328986306140512,0.0509153,,,6.634467,6.893846196637927
9593,630343,bK13V04Q,       (2013 VQ4),,2013 VQ4,APO,,,,,,,,,0.2897661295673232,1.1156836615762,0.7923963251397652,13.55368808862845,0.193555,,,7.061192,6.139666191395392
9594,630348,bK13V04V,       (2013 VV4),,2013 VV4,AMO,,,,,,,,,0.5591388098055976,2.7579509312072985,1.21587353002981,19.10942215265094,0.23190500000000006,,,8.926263,9.649893632471256
9595,630349,bK13V04W,       (2013 VW4),,2013 VW4,APO,,,,,,,,,0.4473206920686327,1.5906448855805082,0.8791165145272042,8.135016309830002,0.0224672,,,6.101626,5.646475633443033
9596,630350,bK13V04X,       (2013 VX4),,2013 VX4,APO,,,,,,,,,0.4705760653917088,1.845689886610421,0.9771524018360198,3.0506305151955164,0.00229078,,,5.5982129999999986,5.2844334489724964
9597,630352,bK13V04Z,       (2013 VZ4),,2013 VZ4,APO,,,,,,,,,0.5428906129397362,2.019503174719047,0.9231338583620804,7.288984459586643,0.00876438,,,6.433579,6.404194768349615
9598,630360,bK13V05K,       (2013 VK5),,2013 VK5,APO,,,,,,,,,0.5843505404858443,1.2275776081666798,0.5102419693461605,19.41609142121822,0.186118,,,10.285824,10.200214881595992
9599,630361,bK13V05L,       (2013 VL5),,2013 VL5,APO,,,,,,,,,0.6162770484288146,2.5270798408160093,0.9696985353739604,1.657867118990071,0.00353061,,,6.490522,6.702028579905471
9600,630362,bK13V05M,       (2013 VM5),,2013 VM5,APO,,,,,,,,,0.6665076291808051,2.675317357548693,0.8921979282626576,1.0909391927642258,0.0023771,,,6.932672,7.232172803397882
9601,630363,bK13V05N,       (2013 VN5),,2013 VN5,APO,,,,,,,,,0.4733765981824143,1.745862422217048,0.919412007893432,4.52877027178442,0.000438469,,,5.820786,5.445595207939132
9602,630364,bK13V05O,       (2013 VO5),,2013 VO5,APO,,,,,,,,,0.6907978507916364,1.279639695376491,0.3956673440227468,2.017989707049457,0.0178575,,,9.736104,9.01984774167526
9603,630424,bK13V09Y,       (2013 VY9),,2013 VY9,APO,,,,,,,,,0.4320178242120905,1.5368661588835082,0.8729125848174619,2.9773034166399266,0.035848000000000005,,,5.685891000000002,5.013707677555498
9604,630425,bK13V09Z,       (2013 VZ9),,2013 VZ9,AMO,,,,,,,,,0.4540992864183788,2.3043497064788743,1.257946149108417,6.691181747799367,0.261884,,,7.123235,7.172869466420373
9605,630426,bK13V10A,       (2013 VA10),,2013 VA10,APO,,,,,,,,,0.7661462724973052,1.167538548025239,0.2730332414587863,1.0346628251033192,0.00960132,,,11.517338,10.701783623636661
9606,630427,bK13V10B,       (2013 VB10),,2013 VB10,AMO,,,,,,,,,0.3094455576425634,1.635590991881651,1.12946462532368,24.207499386663947,0.142439,,,9.004775,9.34245297539809
9607,630428,bK13V10C,       (2013 VC10),,2013 VC10,APO,,,,,,,,,0.3652877175238084,1.5670717820599953,0.9946397075953324,2.0437424139343907,0.0314844,,,4.915545,4.178597174001818
9608,630448,bK13V11J,       (2013 VJ11),,2013 VJ11,APO,,,,,,,,,0.4043270487934527,1.507591012467075,0.8980311876087289,0.1986186313978917,0.00197406,,,5.39432,4.626357727069206
9609,630449,bK13V11K,       (2013 VK11),,2013 VK11,APO,,,,,,,,,0.5000108506059096,1.990234657710059,0.9950957336030908,9.46311212826185,0.0136734,,,6.355982,6.334572172140853
9610,630452,bK13V11O,       (2013 VO11),,2013 VO11,APO,,,,,,,,,0.3430527268135145,1.1978495503170892,0.7869239957684696,2.218070496343936,0.00457881,,,5.788348,4.490289281961239
9611,630453,bK13V11P,       (2013 VP11),,2013 VP11,APO,,,,,,,,,0.6614683352271699,2.279069654820953,0.7715372443797767,3.086011942898052,0.0146112,,,7.21634,7.354243334823499
9612,630454,bK13V11Q,       (2013 VQ11),,2013 VQ11,AMO,,,,,,,,,0.5616246644705151,2.371420293904933,1.039572167022005,8.10793101674943,0.0545715,,,6.772587,6.974565522798715
9613,630460,bK13V11Y,       (2013 VY11),,2013 VY11,APO,,,,,,,,,0.5391224033070691,2.005505730533657,0.9242926612422528,0.7434467001950676,0.00618951,,,6.050383999999998,5.910766440733219
9614,630461,bK13V11Z,       (2013 VZ11),,2013 VZ11,APO,,,,,,,,,0.6269146736766539,2.689887018625793,1.003557376116937,23.12273266874558,0.15493900000000002,,,9.340703,10.244862963981749
9615,630462,bK13V12A,       (2013 VA12),,2013 VA12,APO,,,,,,,,,0.3891649524282903,1.233020192864144,0.7531719481650477,2.8022009064577555,0.0222591,,,6.152474,4.990156907417213
9616,630476,bK13V12P,       (2013 VP12),,2013 VP12,APO,,,,,,,,,0.6356178496091495,2.769333210959537,1.009095590558235,6.7574102462776136,0.063206,,,7.0445660000000005,7.423045690926401
9617,630477,bK13V12Q,       (2013 VQ12),,2013 VQ12,AMO,,,,,,,,,0.2392181967853716,1.7036057569897212,1.2960722597694618,30.17657385197864,0.343943,,,11.343465,12.035946054212719
9618,630478,bK13V12R,       (2013 VR12),,2013 VR12,AMO,,,,,,,,,0.56424995735681,2.498548539208191,1.0887426325060492,1.0240937318555192,0.0968288,,,6.579721000000001,6.739989435836507
9619,630488,bK13V13C,       (2013 VC13),,2013 VC13,APO,,,,,,,,,0.5879526644087396,1.523790443620511,0.627873792293256,7.194265029390478,0.057851,,,7.73815,7.332451333338457
9620,630489,bK13V13D,       (2013 VD13),,2013 VD13,AMO,,,,,,,,,0.5623317556762483,2.8521450587225448,1.24829332040776,18.468421636073987,0.258675,,,8.94097,9.66588375650518
9621,630490,bK13V13E,       (2013 VE13),,2013 VE13,APO,,,,,,,,,0.4317959369915179,1.150844109172676,0.6539142987212919,25.774336635697512,0.232508,,,10.682532,10.857015042808401
9622,630491,bK13V13F,       (2013 VF13),,2013 VF13,APO,,,,,,,,,0.5577638684005032,2.2277720791318454,0.9852013063606352,11.136837001826963,0.055034300000000015,,,6.931864,7.1506740110806835
9623,630492,bK13V13G,       (2013 VG13),,2013 VG13,APO,,,,,,,,,0.3546617294433472,1.044718978385915,0.6741971387292796,7.797765116640625,0.101866,,,7.129045,5.79614751992596
9624,630493,bK13V13H,       (2013 VH13),,2013 VH13,APO,,,,,,,,,0.5932551115070884,2.318259732227759,0.942940296282587,3.5071797040471155,0.0137808,,,6.452604,6.566070597464295
9625,630494,bK13V13J,       (2013 VJ13),,2013 VJ13,APO,,,,,,,,,0.5823837122257338,1.8612579835910368,0.7772916496975049,10.21073263707049,0.00614112,,,7.285624,7.27218851963914
9626,630495,bK13V13K,       (2013 VK13),,2013 VK13,APO,,,,,,,,,0.4886071810792714,1.798277443789959,0.9196261711813092,6.493456621582447,0.00680974,,,6.049591,5.782910981051262
9627,630496,bK13V13L,       (2013 VL13),,2013 VL13,APO,,,,,,,,,0.5974145715540351,2.306183307390044,0.9284357948805534,4.32034783183847,0.0111858,,,6.546224,6.667094457410466
9628,630497,bK13V13M,       (2013 VM13),,2013 VM13,AMO,,,,,,,,,0.03651819377151466,1.202882418694104,1.158955325443884,3.229553222016127,0.18403,,,5.066464,3.3398390056090386
9629,630498,bK13V13N,       (2013 VN13),,2013 VN13,APO,,,,,,,,,0.1160275759186416,1.142954284240414,1.010340069254173,18.12163599089941,0.107075,,,7.71594,7.022699545675821
9630,630499,bK13V13O,       (2013 VO13),,2013 VO13,APO,,,,,,,,,0.2891243366637022,1.0737380267900858,0.7632942320438096,23.87914046053086,0.0517118,,,9.926153,9.788888565994107
9631,630500,bK13V13P,       (2013 VP13),,2013 VP13,APO,,,,,,,,,0.5251732313458478,1.936186724327817,0.9193532858236452,5.1930079531365925,0.00185883,,,6.163497,6.011722898278053
9632,630501,bK13V13Q,       (2013 VQ13),,2013 VQ13,AMO,,,,,,,,,0.2506794624675848,1.42721696004022,1.069442979672717,27.106976932575307,0.0827772,,,9.741624,10.0868592659014
9633,630507,bK13V13W,       (2013 VW13),,2013 VW13,APO,,,,,,,,,0.5745738207513255,1.6723270446257532,0.7114517050493616,3.527917267395092,0.00202806,,,7.034313,6.679211155070708
9634,630508,bK13V13X,       (2013 VX13),,2013 VX13,APO,,,,,,,,,0.6255010149959506,1.959523860432436,0.7338396968231639,6.146484544666227,0.0234463,,,7.296194,7.268493744701608
9635,630509,bK13V13Y,       (2013 VY13),,2013 VY13,APO,,,,,,,,,0.5149711859875195,1.731221080337211,0.839692107389363,5.51786789030442,0.0421612,,,6.345491,6.022684333695368
9636,630511,bK13V14A,       (2013 VA14),,2013 VA14,AMO,,,,,,,,,0.4063459833538157,1.933313698890077,1.147719442783186,16.83669062630297,0.23537800000000006,,,7.657686,7.836371511698349
9637,630512,bK13V14B,       (2013 VB14),,2013 VB14,APO,,,,,,,,,0.3586258974676104,1.5346832961099532,0.9843061217139704,20.01761919182952,0.19142,,,7.466487,7.506729868677204
9638,630547,bK13V17B,       (2013 VB17),,2013 VB17,AST,,,,,,,,,0.7110299755308237,5.454533806457452,1.5761967675199589,12.99387348678926,0.593807,,,9.469644,10.44538529116858
9639,630548,bK13V17D,       (2013 VD17),,2013 VD17,APO,,,,,,,,,0.6030996424823257,2.280751934879861,0.9052312583629444,4.757894761433451,0.0031424,,,6.644096,6.762631928583305
9640,630642,bK13W00H,       (2013 WH),,2013 WH,AMO,,,,,,,,,0.4582207268241169,2.26187116391234,1.225434915201916,20.60137351297583,0.253924,,,8.848287,9.415473986580906
9641,630645,bK13W00L,       (2013 WL),,2013 WL,AMO,,,,,,,,,0.4144668178668411,1.897535122833105,1.1110697786819022,10.34255802867713,0.127208,,,6.5384410000000015,6.4028514874477525
9642,630646,bK13W00M,       (2013 WM),,2013 WM,APO,,,,,,,,,0.915980779474232,2.078859613658746,0.1746641643221071,4.152858061878338,0.0036018,,,11.516109,11.722984491322615
9643,630647,bK13W00N,       (2013 WN),,2013 WN,AMO,,,,,,,,,0.5490516612544234,2.44210212122734,1.101261894614518,7.553066833348211,0.142998,,,6.9142009999999985,7.1263380775808995
9644,630655,bK13W00Y,       (2013 WY),,2013 WY,APO,,,,,,,,,0.3386570404882879,1.52008751418735,1.0052991753494642,1.233853078807627,0.0193047,,,4.761638,3.9217535988258163
9645,630878,bK13W25H,       (2013 WH25),,2013 WH25,APO,,,,,,,,,0.6705594548498924,1.5948822128022468,0.5254188656357821,2.955813470021892,0.000181177,,,8.408732,8.064400545679348
9646,631051,bK13W43R,       (2013 WR43),,2013 WR43,APO,,,,,,,,,0.3671900450224105,1.412708158830179,0.893975786385799,5.90483369361618,0.0240679,,,5.497011,4.6515988850078065
9647,631052,bK13W43S,       (2013 WS43),,2013 WS43,APO,,,,,,,,,0.4400111858052914,1.7490806948810231,0.9794656242572812,4.590332268249266,0.0596053,,,5.513946,5.105670983149088
9648,631053,bK13W43T,       (2013 WT43),,2013 WT43,APO,,,,,,,,,0.7486322187142095,2.358572314125982,0.5928690896039407,16.5834509267672,0.0129392,,,9.394708,9.983787320383485
9649,631054,bK13W43U,       (2013 WU43),,2013 WU43,APO,,,,,,,,,0.4208257393445421,1.638192096680143,0.9487986964063364,35.30581054660932,0.258474,,,11.719989,12.775655336142666
9650,631055,bK13W43V,       (2013 WV43),,2013 WV43,APO,,,,,,,,,0.4735993578120031,1.8228062484032037,0.9595263797437396,6.784488895921108,0.0208568,,,5.918461,5.6648666422651575
9651,631057,bK13W43X,       (2013 WX43),,2013 WX43,APO,,,,,,,,,0.8516505141222956,2.102416928165047,0.3118924703938672,3.573189940041537,0.0240921,,,10.149064,10.323636594859117
9652,631058,bK13W43Y,       (2013 WY43),,2013 WY43,APO,,,,,,,,,0.292863042381724,1.117446351639688,0.7901876134001313,11.413681721185858,0.005800100000000001,,,6.669602,5.598078727826142
9653,631059,bK13W43Z,       (2013 WZ43),,2013 WZ43,AMO,,,,,,,,,0.2367734537215549,1.4137445191495002,1.079007346670554,15.873702828804172,0.0947761,,,6.8089309999999985,6.337108163211367
9654,631060,bK13W44A,       (2013 WA44),,2013 WA44,AMO,,,,,,,,,0.06045400936082105,1.100489486542142,1.0339604848212378,2.302375737516103,0.0223378,,,4.168214,2.3376516777173486
9655,631061,bK13W44B,       (2013 WB44),,2013 WB44,AMO,,,,,,,,,0.5212751439785382,2.49478186373249,1.19431408852029,10.74407966842833,0.210997,,,7.501063999999999,7.803922744811876
9656,631062,bK13W44C,       (2013 WC44),,2013 WC44,AMO,,,,,,,,,0.5386004951479585,2.5430929944243146,1.173381848420074,7.0205435443104625,0.202312,,,7.146797,7.383775855116487
9657,631063,bK13W44D,       (2013 WD44),,2013 WD44,AMO,,,,,,,,,0.3740936244317737,1.645451195080806,1.029898393687434,3.520363864714162,0.0551753,,,5.219789,4.605516923548303
9658,631074,bK13W44R,       (2013 WR44),,2013 WR44,APO,,,,,,,,,0.4097629772228342,1.6186736354910312,0.9554011074601176,32.07459186376494,0.08345570000000001,,,10.748535,11.61388831399088
9659,631075,bK13W44S,       (2013 WS44),,2013 WS44,AMO,,,,,,,,,0.2529135289135321,1.4091401193502342,1.05274951903173,6.371020798820587,0.08152050000000001,,,5.067506,4.068617850993904
9660,631076,bK13W44T,       (2013 WT44),,2013 WT44,APO,,,,2.8849,,,,,0.5683464869315065,2.260066897376537,0.9755658160223928,12.20561453166101,0.0330154,,,7.1348,7.414037414991389
9661,631077,bK13W44U,       (2013 WU44),,2013 WU44,APO,,,,,,,,,0.3900981343927503,1.51572891033945,0.9244458901708744,17.8672308878125,0.144441,,,7.248374,7.165655996423486
9662,631078,bK13W44V,       (2013 WV44),,2013 WV44,APO,,,,,,,,,0.5273956753797884,1.83663556901836,0.8680019126693801,5.218918252630017,0.0129945,,,6.303693,6.077429655600272
9663,631079,bK13W44W,       (2013 WW44),,2013 WW44,APO,,,,,,,,,0.3230556076665527,1.056479248526879,0.7151777029069254,25.745357985335737,0.298656,,,10.698685,10.716941126384109
9664,631080,bK13W44X,       (2013 WX44),,2013 WX44,APO,,,,,,,,,0.6628831797850997,2.820523301650298,0.9508458467943808,3.897963098636094,0.017028900000000003,,,6.948778,7.316933368432957
9665,631081,bK13W44Y,       (2013 WY44),,2013 WY44,AMO,,,,,,,,,0.3537439364373092,1.610598770139885,1.040859221169513,8.633113103026156,0.0568534,,,5.6427580000000015,5.115963200179327
9666,631082,bK13W44Z,       (2013 WZ44),,2013 WZ44,APO,,,,,,,,,0.4629480952549242,1.606969824395151,0.8630262050592757,11.49620194954861,0.00419066,,,6.617953999999999,6.337375824922326
9667,631098,bK13W45R,       (2013 WR45),,2013 WR45,APO,,,,,,,,,0.2204832104985778,1.015016366405936,0.791222299232154,4.356304314426075,0.0339644,,,5.718769,4.020485041446706
9668,631099,bK13W45T,       (2013 WT45),,2013 WT45,APO,,,,,,,,,0.4669044793561727,1.6293880368661398,0.8686194638439783,9.339084684941444,0.00773898,,,6.353783,6.005344194925685
9669,631100,bK13W45U,       (2013 WU45),,2013 WU45,APO,,,,,,,,,0.5893895491281962,1.424904502929072,0.5850806803969698,5.815904987910336,0.08487239999999999,,,7.948708,7.390029993940859
9670,631101,bK13W45V,       (2013 WV45),,2013 WV45,APO,,,,,,,,,0.4537984352401681,1.854967930082499,1.013186385990368,4.1737116873882885,0.062103,,,5.625567,5.318826300769748
